日期,单位净值,日增长率
2013-12-27,1.174,-0.5085
2013-12-30,1.172,-0.1704
2013-12-31,1.178,0.5119
2014-01-02,1.17,-0.6791
2014-01-03,1.163,-0.5983
2014-01-06,1.16,-0.258
2014-01-07,1.17,0.8621
2014-01-08,1.173,0.2564
2014-01-09,1.169,-0.341
2014-01-10,1.171,0.1711
2014-01-13,1.153,-1.5371
2014-01-14,1.174,1.8213
2014-01-15,1.184,0.8518
2014-01-16,1.186,0.1689
2014-01-17,1.179,-0.5902
2014-01-21,1.188,0.7634
2014-01-22,1.191,0.2525
2014-01-23,1.187,-0.3359
2014-01-24,1.163,-2.0219
2014-01-27,1.153,-0.8598
2014-01-28,1.151,-0.1735
2014-01-29,1.139,-1.0426
2014-01-30,1.16,1.8437
2014-02-07,1.169,0.7759
2014-02-10,1.176,0.5988
2014-02-11,1.188,1.0204
2014-02-12,1.19,0.1684
2014-02-13,1.2,0.8403
2014-02-14,1.201,0.0833
2014-02-18,1.206,0.4163
2014-02-19,1.199,-0.5804
2014-02-20,1.205,0.5004
2014-02-21,1.203,-0.166
2014-02-24,1.21,0.5819
2014-02-25,1.208,-0.1653
2014-02-26,1.207,-0.0828
2014-02-27,1.215,0.6628
2014-02-28,1.214,-0.0823
2014-03-03,1.205,-0.7414
2014-03-04,1.221,1.3278
2014-03-05,1.224,0.2457
2014-03-06,1.222,-0.1634
2014-03-07,1.216,-0.491
2014-03-10,1.219,0.2467
2014-03-11,1.215,-0.3281
2014-03-12,1.22,0.4115
2014-03-13,1.202,-1.4754
2014-03-14,1.195,-0.5824
2014-03-17,1.205,0.8368
2014-03-18,1.219,1.1618
2014-03-19,1.212,-0.5742
2014-03-20,1.217,0.4125
2014-03-21,1.204,-1.0682
2014-03-24,1.193,-0.9136
2014-03-25,1.196,0.2515
2014-03-26,1.182,-1.1706
2014-03-27,1.176,-0.5076
2014-03-28,1.178,0.1701
2014-03-31,1.186,0.6791
2014-04-01,1.207,1.7707
2014-04-02,1.209,0.1657
2014-04-03,1.2,-0.7444
2014-04-04,1.169,-2.5833
2014-04-08,1.168,-0.0855
2014-04-09,1.187,1.6267
2014-04-10,1.151,-3.0329
2014-04-11,1.138,-1.1295
2014-04-14,1.147,0.7909
2014-04-15,1.152,0.4359
2014-04-16,1.167,1.3021
2014-04-17,1.167,0.0
2014-04-21,1.176,0.7712
2014-04-22,1.185,0.7653
2014-04-23,1.175,-0.8439
2014-04-24,1.185,0.8511
2014-04-25,1.166,-1.6034
2014-04-28,1.17,0.3431
2014-04-29,1.179,0.7692
2014-04-30,1.182,0.2545
2014-05-05,1.189,0.5922
2014-05-06,1.173,-1.3457
2014-05-07,1.17,-0.2558
2014-05-08,1.169,-0.0855
2014-05-09,1.174,0.4277
2014-05-12,1.194,1.7036
2014-05-13,1.194,0.0
2014-05-14,1.189,-0.4188
2014-05-15,1.179,-0.841
2014-05-16,1.186,0.5937
2014-05-19,1.196,0.8432
2014-05-20,1.191,-0.4181
2014-05-21,1.202,0.9236
2014-05-22,1.208,0.4992
2014-05-23,1.217,0.745
2014-05-27,1.232,0.0
2014-05-28,1.229,-0.2435
2014-05-29,1.236,0.5696
2014-05-30,1.237,0.0809
2014-06-03,1.235,-0.1617
2014-06-04,1.238,0.2429
2014-06-05,1.25,0.9693
2014-06-06,1.254,0.32
2014-06-09,1.252,-0.1595
2014-06-10,1.253,0.0799
2014-06-11,1.253,0.0
2014-06-12,1.243,-0.7981
2014-06-13,1.246,0.2414
2014-06-16,1.248,0.1605
2014-06-17,1.248,0.0
2014-06-18,1.256,0.641
2014-06-19,1.254,-0.1592
2014-06-20,1.255,0.0797
2014-06-23,1.256,0.0797
2014-06-24,1.254,-0.1592
2014-06-25,1.263,0.7177
2014-06-26,1.262,-0.0792
2014-06-27,1.268,0.4754
2014-06-30,1.269,0.0789
2014-07-01,1.284,1.182
2014-07-02,1.286,0.1558
2014-07-03,1.295,0.6998
2014-07-07,1.292,0.0
2014-07-08,1.276,-1.2384
2014-07-09,1.285,0.7053
2014-07-10,1.278,-0.5447
2014-07-11,1.286,0.626
2014-07-14,1.294,0.6221
2014-07-15,1.289,-0.3864
2014-07-16,1.295,0.4655
2014-07-17,1.279,-1.2355
2014-07-18,1.298,1.4855
2014-07-21,1.296,-0.1541
2014-07-22,1.305,0.6944
2014-07-23,1.313,0.613
2014-07-24,1.312,-0.0762
2014-07-25,1.307,-0.3811
2014-07-28,1.308,0.0765
2014-07-29,1.305,-0.2294
2014-07-30,1.311,0.4598
2014-07-31,1.286,-1.9069
2014-08-01,1.282,-0.311
2014-08-04,1.29,0.624
2014-08-05,1.279,-0.8527
2014-08-06,1.28,0.0782
2014-08-07,1.275,-0.3906
2014-08-08,1.283,0.6275
2014-08-11,1.289,0.4677
2014-08-12,1.287,-0.1552
2014-08-13,1.302,1.1655
2014-08-14,1.309,0.5376
2014-08-15,1.315,0.4584
2014-08-18,1.325,0.7605
2014-08-19,1.332,0.5283
2014-08-20,1.333,0.0751
2014-08-21,1.336,0.2251
2014-08-22,1.338,0.1497
2014-08-25,1.344,0.4484
2014-08-26,1.345,0.0744
2014-08-27,1.346,0.0743
2014-08-28,1.343,-0.2229
2014-08-29,1.349,0.4468
2014-09-02,1.354,0.0
2014-09-03,1.346,-0.5908
2014-09-04,1.343,-0.2229
2014-09-05,1.352,0.6701
2014-09-09,1.339,-0.9615
2014-09-10,1.348,0.6721
2014-09-11,1.348,0.0
2014-09-12,1.34,-0.5935
2014-09-15,1.327,-0.9701
2014-09-16,1.339,0.9043
2014-09-17,1.341,0.1494
2014-09-18,1.351,0.7457
2014-09-19,1.349,-0.148
2014-09-22,1.337,-0.8895
2014-09-23,1.334,-0.2244
2014-09-24,1.348,1.0495
2014-09-25,1.32,-2.0772
2014-09-26,1.335,1.1364
2014-09-29,1.334,-0.0749
2014-09-30,1.335,0.0
2014-10-08,1.331,-0.2996
2014-10-09,1.307,-1.8032
2014-10-10,1.275,-2.4484
2014-10-13,1.255,-1.5686
2014-10-14,1.255,0.0
2014-10-15,1.248,-0.5578
2014-10-16,1.239,-0.7212
2014-10-17,1.256,1.3721
2014-10-20,1.273,1.3535
2014-10-21,1.304,2.4352
2014-10-22,1.297,-0.5368
2014-10-23,1.317,1.542
2014-10-24,1.326,0.6834
2014-10-27,1.326,0.0
2014-10-28,1.344,1.3575
2014-10-29,1.339,-0.372
2014-10-30,1.343,0.2987
2014-10-31,1.361,1.3403
2014-11-03,1.366,0.3674
2014-11-04,1.363,-0.2196
2014-11-05,1.361,-0.1467
2014-11-06,1.367,0.4409
2014-11-07,1.366,-0.0732
2014-11-10,1.366,0.0
2014-11-11,1.37,0.2928
2014-11-12,1.373,0.219
2014-11-13,1.379,0.437
2014-11-14,1.383,0.2901
2014-11-17,1.379,-0.2892
2014-11-18,1.389,0.7252
2014-11-19,1.382,-0.504
2014-11-20,1.389,0.5065
2014-11-21,1.391,0.144
2014-11-24,1.402,0.7908
2014-11-25,1.402,0.0
2014-11-26,1.411,0.6419
2014-11-28,1.417,0.0
2014-12-01,1.401,-1.1291
2014-12-02,1.406,0.3569
2014-12-03,1.41,0.2845
2014-12-04,1.41,0.0
2014-12-05,1.409,-0.0709
2014-12-08,1.395,-0.9936
2014-12-09,1.4,0.3584
2014-12-10,1.376,-1.7143
2014-12-11,1.381,0.3634
2014-12-12,1.367,-1.0138
2014-12-15,1.352,-1.0973
2014-12-16,1.331,-1.5533
2014-12-17,1.354,1.728
2014-12-18,1.39,2.6588
2014-12-19,1.394,0.2878
2014-12-22,1.398,0.2869
2014-12-23,1.394,-0.2861
2014-12-24,1.396,0.1435
2014-12-26,1.405,0.0
2014-12-29,1.405,0.0
2014-12-30,1.395,-0.7117
2014-12-31,1.38,-1.0753
2015-01-05,1.357,-1.6667
2015-01-06,1.341,-1.1791
2015-01-07,1.358,1.2677
2015-01-08,1.384,1.9146
2015-01-09,1.375,-0.6503
2015-01-12,1.359,-1.1636
2015-01-13,1.356,-0.2208
2015-01-14,1.35,-0.4425
2015-01-15,1.332,-1.3333
2015-01-16,1.349,1.2763
2015-01-20,1.359,0.0
2015-01-21,1.367,0.5887
2015-01-22,1.392,1.8288
2015-01-23,1.396,0.2874
2015-01-26,1.396,0.0
2015-01-27,1.36,-2.5788
2015-01-28,1.349,-0.8088
2015-01-29,1.362,0.9637
2015-01-30,1.353,-0.6608
2015-02-02,1.366,0.9608
2015-02-03,1.379,0.9517
2015-02-04,1.377,-0.145
2015-02-05,1.39,0.9441
2015-02-06,1.379,-0.7914
2015-02-09,1.376,-0.2175
2015-02-10,1.396,1.4535
2015-02-11,1.402,0.4298
2015-02-12,1.419,1.2126
2015-02-13,1.429,0.7047
2015-02-17,1.431,0.0
2015-02-25,1.45,1.3277
2015-02-26,1.456,0.4138
2015-02-27,1.452,-0.2747
2015-03-02,1.467,1.0331
2015-03-03,1.459,-0.5453
2015-03-04,1.454,-0.3427
2015-03-05,1.457,0.2063
2015-03-06,1.439,-1.2354
2015-03-09,1.444,0.3475
2015-03-10,1.417,-1.8698
2015-03-11,1.412,-0.3529
2015-03-12,1.422,0.7082
2015-03-13,1.414,-0.5626
2015-03-16,1.432,1.273
2015-03-17,1.433,0.0698
2015-03-18,1.448,1.0468
2015-03-19,1.447,-0.0691
2015-03-20,1.459,0.8293
2015-03-23,1.453,-0.4112
2015-03-24,1.447,-0.4129
2015-03-25,1.413,-2.3497
2015-03-26,1.407,-0.4246
2015-03-27,1.414,0.4975
2015-03-30,1.431,1.2023
2015-03-31,1.416,-1.0482
2015-04-01,1.409,-0.4944
2015-04-02,1.41,0.071
2015-04-07,1.416,0.0
2015-04-08,1.427,0.7768
2015-04-09,1.436,0.6307
2015-04-10,1.442,0.4178
2015-04-13,1.439,-0.208
2015-04-14,1.435,-0.278
2015-04-15,1.443,0.5575
2015-04-16,1.438,-0.3465
2015-04-17,1.414,-1.669
2015-04-20,1.436,1.5559
2015-04-21,1.442,0.4178
2015-04-22,1.45,0.5548
2015-04-23,1.457,0.4828
2015-04-24,1.476,1.304
2015-04-27,1.471,-0.3388
2015-04-28,1.467,-0.2719
2015-04-29,1.457,-0.6817
2015-04-30,1.431,-1.7845
2015-05-04,1.455,1.6771
2015-05-05,1.432,-1.5808
2015-05-06,1.422,-0.6983
2015-05-07,1.429,0.4923
2015-05-08,1.448,1.3296
2015-05-11,1.441,-0.4834
2015-05-12,1.436,-0.347
2015-05-13,1.437,0.0696
2015-05-14,1.458,1.4614
2015-05-15,1.458,0.0
2015-05-18,1.465,0.4801
2015-05-19,1.462,-0.2048
2015-05-20,1.463,0.0684
2015-05-21,1.471,0.5468
2015-05-22,1.47,-0.068
2015-05-26,1.453,0.0
2015-05-27,1.477,1.6518
2015-05-28,1.472,-0.3385
2015-05-29,1.463,-0.6114
2015-06-01,1.466,0.2051
2015-06-02,1.461,-0.3411
2015-06-03,1.464,0.2053
2015-06-04,1.455,-0.6148
2015-06-05,1.453,-0.1375
2015-06-08,1.441,-0.8259
2015-06-09,1.44,-0.0694
2015-06-10,1.458,1.25
2015-06-11,1.458,0.0
2015-06-12,1.448,-0.6859
2015-06-15,1.442,-0.4144
2015-06-16,1.448,0.4161
2015-06-17,1.453,0.3453
2015-06-18,1.471,1.2388
2015-06-19,1.465,-0.4079
2015-06-23,1.476,0.7509
2015-06-24,1.468,-0.542
2015-06-25,1.465,-0.2044
2015-06-26,1.456,-0.6143
2015-06-29,1.424,-2.1978
2015-06-30,1.428,0.2809
2015-07-01,1.439,0.7703
2015-07-02,1.441,0.139
2015-07-06,1.436,0.0
2015-07-07,1.439,0.2089
2015-07-08,1.414,-1.7373
2015-07-09,1.414,0.0
2015-07-10,1.435,1.4851
2015-07-13,1.458,1.6028
2015-07-14,1.468,0.6859
2015-07-15,1.47,0.1362
2015-07-16,1.49,1.3605
2015-07-17,1.511,1.4094
2015-07-20,1.517,0.3971
2015-07-21,1.514,-0.1978
2015-07-22,1.497,-1.1229
2015-07-23,1.493,-0.2672
2015-07-24,1.478,-1.0047
2015-07-27,1.466,-0.8119
2015-07-28,1.479,0.8868
2015-07-29,1.485,0.4057
2015-07-30,1.492,0.4714
2015-07-31,1.489,-0.2011
2015-08-03,1.486,-0.2015
2015-08-04,1.483,-0.2019
2015-08-05,1.494,0.7417
2015-08-06,1.473,-1.4056
2015-08-07,1.47,-0.2037
2015-08-10,1.487,1.1565
2015-08-11,1.495,0.538
2015-08-12,1.521,1.7391
2015-08-13,1.534,0.8547
2015-08-14,1.537,0.1956
2015-08-17,1.548,0.7157
2015-08-18,1.541,-0.4522
2015-08-19,1.53,-0.7138
2015-08-20,1.487,-2.8105
2015-08-21,1.426,-4.1022
2015-08-24,1.374,-3.6466
2015-08-25,1.37,-0.2911
2015-08-26,1.438,4.9635
2015-08-27,1.473,2.4339
2015-08-28,1.473,0.0
2015-08-31,1.453,-1.3578
2015-09-01,1.405,-3.3035
2015-09-02,1.44,2.4911
2015-09-08,1.456,0.0
2015-09-09,1.439,-1.1676
2015-09-10,1.456,1.1814
2015-09-11,1.464,0.5495
2015-09-14,1.459,-0.3415
2015-09-15,1.475,1.0966
2015-09-16,1.484,0.6102
2015-09-17,1.484,0.0
2015-09-18,1.462,-1.4825
2015-09-21,1.467,0.342
2015-09-22,1.448,-1.2952
2015-09-23,1.449,0.0691
2015-09-24,1.445,-0.2761
2015-09-25,1.433,-0.8304
2015-09-28,1.391,-2.9309
2015-09-29,1.383,-0.5751
2015-09-30,1.414,2.2415
2015-10-08,1.468,3.819
2015-10-09,1.475,0.4768
2015-10-12,1.477,0.1356
2015-10-13,1.463,-0.9479
2015-10-14,1.465,0.1367
2015-10-15,1.488,1.57
2015-10-16,1.496,0.5376
2015-10-19,1.505,0.6016
2015-10-20,1.5,-0.3322
2015-10-21,1.488,-0.8
2015-10-22,1.517,1.9489
2015-10-23,1.558,2.7027
2015-10-26,1.559,0.0642
2015-10-27,1.561,0.1283
2015-10-28,1.574,0.8328
2015-10-29,1.573,-0.0635
2015-10-30,1.564,-0.5722
2015-11-02,1.573,0.5754
2015-11-03,1.581,0.5086
2015-11-04,1.582,0.0633
2015-11-05,1.579,-0.1896
2015-11-06,1.582,0.19
2015-11-09,1.567,-0.9482
2015-11-10,1.564,-0.1914
2015-11-11,1.563,-0.0639
2015-11-12,1.548,-0.9597
2015-11-13,1.521,-1.7442
2015-11-16,1.544,1.5122
2015-11-17,1.544,0.0
2015-11-18,1.574,1.943
2015-11-19,1.574,0.0
2015-11-20,1.584,0.6353
2015-11-23,1.582,-0.1263
2015-11-24,1.581,-0.0632
2015-11-25,1.582,0.0633
2015-11-27,1.586,0.0
2015-11-30,1.582,-0.2522
2015-12-01,1.6,1.1378
2015-12-02,1.589,-0.6875
2015-12-03,1.563,-1.6362
2015-12-04,1.596,2.1113
2015-12-07,1.592,-0.2506
2015-12-08,1.595,0.1884
2015-12-09,1.572,-1.442
2015-12-10,1.581,0.5725
2015-12-11,1.549,-2.024
2015-12-14,1.563,0.9038
2015-12-15,1.574,0.7038
2015-12-16,1.598,1.5248
2015-12-17,1.579,-1.189
2015-12-18,1.552,-1.7099
2015-12-21,1.566,0.9021
2015-12-22,1.576,0.6386
2015-12-23,1.588,0.7614
2015-12-24,1.587,-0.063
2015-12-28,1.586,0.0
2015-12-29,1.613,1.7024
2015-12-30,1.6,-0.806
2015-12-31,1.581,-1.1875
2016-01-04,1.551,-1.8975
2016-01-05,1.549,-0.1289
2016-01-06,1.539,-0.6456
2016-01-07,1.499,-2.5991
2016-01-08,1.487,-0.8005
2016-01-11,1.491,0.269
2016-01-12,1.508,1.1402
2016-01-13,1.457,-3.382
2016-01-14,1.486,1.9904
2016-01-15,1.444,-2.8264
2016-01-19,1.443,0.0
2016-01-20,1.439,-0.2772
2016-01-21,1.441,0.139
2016-01-22,1.482,2.8452
2016-01-25,1.459,-1.552
2016-01-26,1.473,0.9596
2016-01-27,1.434,-2.6477
2016-01-28,1.454,1.3947
2016-01-29,1.487,2.2696
2016-02-01,1.49,0.2017
2016-02-02,1.456,-2.2819
2016-02-03,1.45,-0.4121
2016-02-04,1.447,-0.2069
2016-02-05,1.394,-3.6628
2016-02-16,1.419,0.0
2016-02-17,1.455,2.537
2016-02-18,1.436,-1.3058
2016-02-19,1.441,0.3482
2016-02-22,1.464,1.5961
2016-02-23,1.442,-1.5027
2016-02-24,1.456,0.9709
2016-02-25,1.471,1.0302
2016-02-26,1.469,-0.136
2016-02-29,1.46,-0.6127
2016-03-01,1.505,3.0822
2016-03-02,1.508,0.1993
2016-03-03,1.503,-0.3316
2016-03-04,1.501,-0.1331
2016-03-07,1.488,-0.8661
2016-03-08,1.473,-1.0081
2016-03-09,1.485,0.8147
2016-03-10,1.483,-0.1347
2016-03-11,1.504,1.416
2016-03-14,1.506,0.133
2016-03-15,1.509,0.1992
2016-03-16,1.524,0.994
2016-03-17,1.518,-0.3937
2016-03-18,1.514,-0.2635
2016-03-21,1.524,0.6605
2016-03-22,1.531,0.4593
2016-03-23,1.518,-0.8491
2016-03-24,1.524,0.3953
2016-03-28,1.523,0.0
2016-03-29,1.543,1.3132
2016-03-30,1.546,0.1944
2016-03-31,1.538,-0.5175
2016-04-01,1.554,1.0403
2016-04-05,1.535,-1.2227
2016-04-06,1.562,1.759
2016-04-07,1.537,-1.6005
2016-04-08,1.538,0.0651
2016-04-11,1.53,-0.5202
2016-04-12,1.542,0.7843
2016-04-13,1.562,1.297
2016-04-14,1.569,0.4481
2016-04-15,1.565,-0.2549
2016-04-18,1.57,0.3195
2016-04-19,1.559,-0.7006
2016-04-20,1.557,-0.1283
2016-04-21,1.562,0.3211
2016-04-22,1.541,-1.3444
2016-04-25,1.546,0.3245
2016-04-26,1.533,-0.8409
2016-04-27,1.52,-0.848
2016-04-28,1.505,-0.9868
2016-04-29,1.489,-1.0631
2016-05-03,1.488,-0.0672
2016-05-04,1.487,-0.0672
2016-05-05,1.491,0.269
2016-05-06,1.499,0.5366
2016-05-09,1.501,0.1334
2016-05-10,1.525,1.5989
2016-05-11,1.509,-1.0492
2016-05-12,1.497,-0.7952
2016-05-13,1.498,0.0668
2016-05-16,1.519,1.4019
2016-05-17,1.497,-1.4483
2016-05-18,1.503,0.4008
2016-05-19,1.502,-0.0665
2016-05-20,1.518,1.0652
2016-05-23,1.514,-0.2635
2016-05-24,1.545,2.0476
2016-05-25,1.562,1.1003
2016-05-26,1.562,0.0
2016-05-27,1.57,0.5122
2016-05-31,1.58,0.0
2016-06-01,1.581,0.0633
2016-06-02,1.58,-0.0633
2016-06-03,1.575,-0.3165
2016-06-06,1.572,-0.1905
2016-06-07,1.572,0.0
2016-06-08,1.574,0.1272
2016-06-13,1.545,-1.8424
2016-06-14,1.545,0.0
2016-06-15,1.545,0.0
2016-06-16,1.544,-0.0647
2016-06-17,1.528,-1.0363
2016-06-20,1.535,0.4581
2016-06-21,1.538,0.1954
2016-06-22,1.541,0.1951
2016-06-23,1.557,1.0383
2016-06-24,1.496,-3.9178
2016-06-27,1.479,-1.1364
2016-06-28,1.514,2.3665
2016-06-29,1.535,1.3871
2016-06-30,1.554,1.2378
2016-07-01,1.565,0.7079
2016-07-05,1.557,0.0
2016-07-06,1.575,1.1561
2016-07-07,1.58,0.3175
2016-07-08,1.605,1.5823
2016-07-11,1.614,0.5607
2016-07-12,1.624,0.6196
2016-07-13,1.619,-0.3079
2016-07-14,1.629,0.6177
2016-07-15,1.625,-0.2455
2016-07-18,1.639,0.8615
2016-07-19,1.634,-0.3051
2016-07-20,1.652,1.1016
2016-07-21,1.647,-0.3027
2016-07-22,1.648,0.0607
2016-07-25,1.653,0.3034
2016-07-26,1.653,0.0
2016-07-27,1.661,0.484
2016-07-28,1.666,0.301
2016-07-29,1.667,0.06
2016-08-01,1.67,0.18
2016-08-02,1.661,-0.5389
2016-08-03,1.66,-0.0602
2016-08-04,1.67,0.6024
2016-08-05,1.686,0.9581
2016-08-08,1.689,0.1779
2016-08-09,1.691,0.1184
2016-08-10,1.686,-0.2957
2016-08-11,1.686,0.0
2016-08-12,1.694,0.4745
2016-08-15,1.698,0.2361
2016-08-16,1.685,-0.7656
2016-08-17,1.682,-0.178
2016-08-18,1.689,0.4162
2016-08-19,1.686,-0.1776
2016-08-22,1.698,0.7117
2016-08-23,1.699,0.0589
2016-08-24,1.683,-0.9417
2016-08-25,1.685,0.1188
2016-08-26,1.685,0.0
2016-08-29,1.697,0.7122
2016-08-30,1.691,-0.3536
2016-08-31,1.691,0.0
2016-09-01,1.692,0.0591
2016-09-02,1.696,0.2364
2016-09-06,1.706,0.0
2016-09-07,1.704,-0.1172
2016-09-08,1.695,-0.5282
2016-09-09,1.654,-2.4189
2016-09-12,1.688,2.0556
2016-09-13,1.669,-1.1256
2016-09-14,1.681,0.719
2016-09-19,1.696,0.8923
2016-09-20,1.694,-0.1179
2016-09-21,1.715,1.2397
2016-09-22,1.722,0.4082
2016-09-23,1.715,-0.4065
2016-09-26,1.702,-0.758
2016-09-27,1.717,0.8813
2016-09-28,1.72,0.1747
2016-09-29,1.708,-0.6977
2016-09-30,1.723,0.8782
2016-10-10,1.735,0.6965
2016-10-11,1.712,-1.3256
2016-10-12,1.715,0.1752
2016-10-13,1.71,-0.2915
2016-10-14,1.708,-0.117
2016-10-17,1.709,0.0585
2016-10-18,1.722,0.7607
2016-10-19,1.721,-0.0581
2016-10-20,1.72,-0.0581
2016-10-21,1.733,0.7558
2016-10-24,1.757,1.3849
2016-10-25,1.751,-0.3415
2016-10-26,1.739,-0.6853
2016-10-27,1.731,-0.46
2016-10-28,1.723,-0.4622
2016-10-31,1.716,-0.4063
2016-11-01,1.707,-0.5245
2016-11-02,1.688,-1.1131
2016-11-03,1.671,-1.0071
2016-11-04,1.665,-0.3591
2016-11-07,1.71,2.7027
2016-11-08,1.723,0.7602
2016-11-09,1.731,0.4643
2016-11-10,1.705,-1.502
2016-11-11,1.711,0.3519
2016-11-14,1.697,-0.8182
2016-11-15,1.726,1.7089
2016-11-16,1.738,0.6952
2016-11-17,1.753,0.8631
2016-11-18,1.749,-0.2282
2016-11-21,1.772,1.315
2016-11-22,1.772,0.0
2016-11-23,1.768,-0.2257
2016-11-25,1.78,0.0
2016-11-28,1.773,-0.3933
2016-11-29,1.775,0.1128
2016-11-30,1.752,-1.2958
2016-12-01,1.726,-1.484
2016-12-02,1.724,-0.1159
2016-12-05,1.739,0.8701
2016-12-06,1.736,-0.1725
2016-12-07,1.764,1.6129
2016-12-08,1.765,0.0567
2016-12-09,1.784,1.0765
2016-12-12,1.78,-0.2242
2016-12-13,1.799,1.0674
2016-12-14,1.796,-0.1668
2016-12-15,1.806,0.5568
2016-12-16,1.805,-0.0554
2016-12-19,1.807,0.1108
2016-12-20,1.817,0.5534
2016-12-21,1.816,-0.055
