日期,单位净值,日增长率
2016-02-29,0.9247,-0.602
2016-03-01,0.953,3.0605
2016-03-02,0.9547,0.1784
2016-03-03,0.9516,-0.3247
2016-03-04,0.9511,-0.0525
2016-03-07,0.9427,-0.8832
2016-03-08,0.9333,-0.9971
2016-03-09,0.9405,0.7715
2016-03-10,0.9393,-0.1276
2016-03-11,0.952,1.3521
2016-03-14,0.9535,0.1576
2016-03-15,0.9559,0.2517
2016-03-16,0.9657,1.0252
2016-03-17,0.9621,-0.3728
2016-03-18,0.9597,-0.2495
2016-03-21,0.9657,0.6252
2016-03-22,0.9706,0.5074
2016-03-23,0.9622,-0.8654
2016-03-24,0.9661,0.4053
2016-03-25,0.9671,0.1035
2016-03-28,0.9657,-0.1448
2016-03-29,0.9785,1.3255
2016-03-30,0.9803,0.184
2016-03-31,0.9754,-0.4998
2016-04-01,0.9855,1.0355
2016-04-05,0.9736,-1.2075
2016-04-06,0.9909,1.7769
2016-04-07,0.9753,-1.5743
2016-04-08,0.9756,0.0308
2016-04-11,0.9705,-0.5228
2016-04-12,0.9783,0.8037
2016-04-13,0.9904,1.2368
2016-04-14,0.9949,0.4544
2016-04-15,0.9927,-0.2211
2016-04-18,0.9956,0.2921
2016-04-19,0.9881,-0.7533
2016-04-20,0.9868,-0.1316
2016-04-21,0.9904,0.3648
2016-04-22,0.9769,-1.3631
2016-04-25,0.9801,0.3276
2016-04-26,0.9715,-0.8775
2016-04-27,0.9626,-0.9161
2016-04-28,0.953,-0.9973
2016-04-29,0.9429,-1.0598
2016-05-03,0.9424,-0.053
2016-05-04,0.9416,-0.0849
2016-05-05,0.9432,0.1699
2016-05-06,0.9475,0.4559
2016-05-09,0.9461,-0.1478
2016-05-10,0.9623,1.7123
2016-05-11,0.952,-1.0704
2016-05-12,0.9437,-0.8718
2016-05-13,0.9447,0.106
2016-05-16,0.958,1.4079
2016-05-17,0.9436,-1.5031
2016-05-18,0.947,0.3603
2016-05-19,0.9462,-0.0845
2016-05-20,0.9561,1.0463
2016-05-23,0.9533,-0.2929
2016-05-24,0.9733,2.098
2016-05-25,0.9837,1.0685
2016-05-26,0.9842,0.0508
2016-05-27,0.9888,0.4674
2016-05-30,0.9931,0.4349
2016-05-31,0.9957,0.2618
2016-06-01,0.9964,0.0703
2016-06-02,0.9956,-0.0803
2016-06-03,0.992,-0.3616
2016-06-06,0.9906,-0.1411
2016-06-07,0.9901,-0.0505
2016-06-08,0.9913,0.1212
2016-06-13,0.972,-1.9469
2016-06-14,0.9724,0.0412
2016-06-15,0.9719,-0.0514
2016-06-16,0.9712,-0.072
2016-06-17,0.9606,-1.0914
2016-06-20,0.965,0.458
2016-06-21,0.9672,0.228
2016-06-22,0.9693,0.2171
2016-06-23,0.9791,1.011
2016-06-24,0.9409,-3.9015
2016-06-27,0.9304,-1.116
2016-06-28,0.9522,2.3431
2016-06-29,0.9656,1.4073
2016-06-30,0.9774,1.222
2016-07-01,0.9848,0.7571
2016-07-04,0.9843,-0.0508
2016-07-05,0.9805,-0.3861
2016-07-06,0.9921,1.1831
2016-07-07,0.9947,0.2621
2016-07-08,1.0108,1.6186
2016-07-11,1.0167,0.5837
2016-07-12,1.0235,0.6688
2016-07-13,1.0199,-0.3517
2016-07-14,1.0263,0.6275
2016-07-15,1.0241,-0.2144
2016-07-18,1.0332,0.8886
2016-07-19,1.0295,-0.3581
2016-07-20,1.0413,1.1462
2016-07-21,1.0376,-0.3553
2016-07-22,1.0389,0.1253
2016-07-25,1.042,0.2984
2016-07-26,1.0418,-0.0192
2016-07-27,1.0481,0.6047
2016-07-28,1.0508,0.2576
2016-07-29,1.0508,0.0
2016-08-01,1.053,0.2094
2016-08-02,1.0475,-0.5223
2016-08-03,1.0471,-0.0382
2016-08-04,1.0536,0.6208
2016-08-05,1.063,0.8922
2016-08-08,1.0648,0.1693
2016-08-09,1.0678,0.2817
2016-08-10,1.0634,-0.4121
2016-08-11,1.0645,0.1034
2016-08-12,1.07,0.5167
2016-08-15,1.0744,0.4112
2016-08-16,1.0659,-0.7911
2016-08-17,1.0639,-0.1876
2016-08-18,1.07,0.5734
2016-08-19,1.067,-0.2804
2016-08-22,1.0748,0.731
2016-08-23,1.0764,0.1489
2016-08-24,1.0643,-1.1241
2016-08-25,1.0656,0.1221
2016-08-26,1.0664,0.0751
2016-08-29,1.0737,0.6845
2016-08-30,1.0696,-0.3819
2016-08-31,1.0714,0.1683
2016-09-01,1.0724,0.0933
2016-09-02,1.0756,0.2984
2016-09-05,1.0777,0.1952
2016-09-06,1.0804,0.2505
2016-09-07,1.0788,-0.1481
2016-09-08,1.074,-0.4449
2016-09-09,1.0473,-2.486
2016-09-12,1.0696,2.1293
2016-09-13,1.057,-1.178
2016-09-14,1.0657,0.8231
2016-09-19,1.0749,0.8633
2016-09-20,1.0733,-0.1489
2016-09-21,1.0869,1.2671
2016-09-22,1.0914,0.414
2016-09-23,1.0866,-0.4398
2016-09-26,1.0788,-0.7178
2016-09-27,1.0888,0.927
2016-09-28,1.0907,0.1745
2016-09-29,1.0823,-0.7701
2016-09-30,1.0925,0.9424
2016-10-10,1.1027,0.9336
2016-10-11,1.0863,-1.4873
2016-10-12,1.0878,0.1381
2016-10-13,1.0838,-0.3677
2016-10-14,1.0839,0.0092
2016-10-17,1.0832,-0.0646
2016-10-18,1.0919,0.8032
2016-10-19,1.0918,-0.0092
2016-10-20,1.0902,-0.1465
2016-10-21,1.0984,0.7522
2016-10-24,1.114,1.4202
2016-10-25,1.1107,-0.2962
2016-10-26,1.1031,-0.6843
2016-10-27,1.0971,-0.5439
2016-10-28,1.0915,-0.5104
2016-10-31,1.0851,-0.5863
2016-11-01,1.0785,-0.6082
2016-11-02,1.0664,-1.1219
2016-11-03,1.0545,-1.1159
2016-11-04,1.0508,-0.3509
2016-11-07,1.08,2.7788
2016-11-08,1.0885,0.787
2016-11-09,1.0937,0.4777
2016-11-10,1.0742,-1.7829
2016-11-11,1.079,0.4468
2016-11-14,1.0699,-0.8434
2016-11-15,1.0877,1.6637
2016-11-16,1.0954,0.7079
2016-11-17,1.1054,0.9129
2016-11-18,1.1023,-0.2804
2016-11-21,1.1168,1.3154
2016-11-22,1.1172,0.0358
2016-11-23,1.1143,-0.2596
2016-11-25,1.122,0.0
2016-11-28,1.1171,-0.4367
2016-11-29,1.1178,0.0627
2016-11-30,1.103,-1.324
2016-12-01,1.0866,-1.4869
2016-12-02,1.0853,-0.1196
2016-12-05,1.0951,0.903
2016-12-06,1.0934,-0.1552
2016-12-07,1.1114,1.6462
2016-12-08,1.1117,0.027
2016-12-09,1.1238,1.0884
2016-12-12,1.119,-0.4271
2016-12-13,1.1326,1.2154
2016-12-14,1.1305,-0.1854
2016-12-15,1.1357,0.46
2016-12-16,1.1333,-0.2113
2016-12-19,1.1371,0.3353
2016-12-20,1.1425,0.4749
2016-12-21,1.1409,-0.14
2016-12-22,1.1362,-0.412
2016-12-23,1.1383,0.1848
2016-12-27,1.144,0.0
2016-12-28,1.1349,-0.7955
2016-12-29,1.1331,-0.1586
2016-12-30,1.1176,-1.3679
2016-12-31,1.1175,-0.0089
2017-01-03,1.1305,1.1543
2017-01-04,1.1373,0.6015
2017-01-05,1.1402,0.255
2017-01-06,1.1396,-0.0526
2017-01-09,1.1534,1.211
2017-01-10,1.1553,0.1647
2017-01-11,1.1588,0.303
2017-01-12,1.155,-0.3279
2017-01-13,1.1555,0.0433
2017-01-17,1.1529,0.0
2017-01-18,1.1478,-0.4424
2017-01-19,1.1474,-0.0348
2017-01-20,1.1521,0.4096
2017-01-23,1.1505,-0.1389
2017-01-24,1.1546,0.3564
2017-01-25,1.1708,1.4031
2017-01-26,1.1718,0.0854
2017-02-03,1.1721,0.0256
2017-02-06,1.1742,0.1792
2017-02-07,1.1785,0.3662
2017-02-08,1.1852,0.5685
2017-02-09,1.187,0.1519
2017-02-10,1.1923,0.4465
2017-02-13,1.2008,0.7129
2017-02-14,1.2031,0.1915
2017-02-15,1.2074,0.3574
2017-02-16,1.2067,-0.058
2017-02-17,1.2094,0.2238
2017-02-21,1.221,0.0
2017-02-22,1.2221,0.0901
2017-02-23,1.215,-0.581
2017-02-24,1.2168,0.1481
2017-02-27,1.2206,0.3123
2017-02-28,1.2154,-0.426
2017-03-01,1.2305,1.2424
2017-03-02,1.2242,-0.512
2017-03-03,1.2281,0.3186
2017-03-06,1.2229,-0.4234
2017-03-07,1.2236,0.0572
2017-03-08,1.227,0.2779
2017-03-09,1.2295,0.2037
2017-03-10,1.2345,0.4067
2017-03-13,1.234,-0.0405
2017-03-14,1.2334,-0.0486
2017-03-15,1.2412,0.6324
2017-03-16,1.2357,-0.4431
2017-03-17,1.2349,-0.0647
2017-03-20,1.2381,0.2591
2017-03-21,1.2206,-1.4135
2017-03-22,1.2253,0.3851
2017-03-23,1.2218,-0.2856
2017-03-24,1.2238,0.1637
2017-03-27,1.2232,-0.049
2017-03-28,1.2322,0.7358
2017-03-29,1.2401,0.6411
2017-03-30,1.2416,0.121
2017-03-31,1.2427,0.0886
2017-04-05,1.237,-0.4587
2017-04-06,1.238,0.0808
2017-04-07,1.2378,-0.0162
2017-04-10,1.2399,0.1697
2017-04-11,1.233,-0.5565
2017-04-12,1.2276,-0.438
2017-04-13,1.2171,-0.8553
2017-04-17,1.2295,0.0
2017-04-18,1.2289,-0.0488
2017-04-19,1.2274,-0.1221
2017-04-20,1.2397,1.0021
2017-04-21,1.2398,0.0081
2017-04-24,1.2521,0.9921
2017-04-25,1.2643,0.9744
2017-04-26,1.2626,-0.1345
2017-04-27,1.2709,0.6574
2017-04-28,1.274,0.2439
2017-05-02,1.2883,1.1224
2017-05-03,1.2827,-0.4347
2017-05-04,1.2844,0.1325
2017-05-05,1.2877,0.2569
2017-05-08,1.2917,0.3106
2017-05-09,1.2978,0.4722
2017-05-10,1.2989,0.0848
2017-05-11,1.2974,-0.1155
2017-05-12,1.2984,0.0771
2017-05-15,1.3005,0.1617
2017-05-16,1.3045,0.3076
2017-05-17,1.2685,-2.7597
2017-05-18,1.2786,0.7962
2017-05-19,1.2877,0.7117
2017-05-22,1.2963,0.6679
2017-05-23,1.2969,0.0463
2017-05-24,1.3048,0.6091
2017-05-25,1.3147,0.7587
2017-05-26,1.3171,0.1826
2017-05-31,1.3155,-0.1215
2017-06-01,1.3114,-0.3117
2017-06-02,1.3258,1.0981
2017-06-05,1.3221,-0.2791
2017-06-06,1.3171,-0.3782
2017-06-07,1.3203,0.243
2017-06-08,1.3232,0.2196
2017-06-09,1.2911,-2.4259
2017-06-12,1.2827,-0.6506
2017-06-13,1.2927,0.7796
2017-06-14,1.2867,-0.4641
2017-06-15,1.279,-0.5984
2017-06-16,1.2771,-0.1486
2017-06-19,1.2972,1.5739
2017-06-20,1.289,-0.6321
2017-06-21,1.3038,1.1482
2017-06-22,1.303,-0.0614
2017-06-23,1.3092,0.4758
2017-06-26,1.3026,-0.5041
2017-06-27,1.2794,-1.7811
2017-06-28,1.2937,1.1177
2017-06-29,1.2683,-1.9634
2017-06-30,1.2634,-0.3863
2017-07-03,1.252,-0.9023
2017-07-05,1.267,0.0
2017-07-06,1.2557,-0.8919
2017-07-07,1.2684,1.0114
2017-07-10,1.2778,0.7411
2017-07-11,1.2818,0.313
2017-07-12,1.2954,1.061
2017-07-13,1.2973,0.1467
2017-07-14,1.307,0.7477
2017-07-17,1.3028,-0.3213
2017-07-18,1.3127,0.7599
2017-07-19,1.3175,0.3657
2017-07-20,1.3188,0.0987
2017-07-21,1.3178,-0.0758
2017-07-24,1.3219,0.3111
2017-07-25,1.3211,-0.0605
2017-07-26,1.3263,0.3936
2017-07-27,1.314,-0.9274
2017-07-28,1.3135,-0.0381
2017-07-31,1.3051,-0.6395
2017-08-01,1.3055,0.0306
2017-08-02,1.311,0.4213
2017-08-03,1.3061,-0.3738
2017-08-04,1.3063,0.0153
2017-08-07,1.316,0.7426
2017-08-08,1.3128,-0.2432
2017-08-09,1.3091,-0.2818
2017-08-10,1.2738,-2.6965
2017-08-11,1.2812,0.5809
2017-08-14,1.2974,1.2644
2017-08-15,1.2997,0.1773
2017-08-16,1.3037,0.3078
2017-08-17,1.2742,-2.2628
2017-08-18,1.2737,-0.0392
2017-08-21,1.2717,-0.157
2017-08-22,1.2893,1.384
2017-08-23,1.2848,-0.349
2017-08-24,1.2789,-0.4592
2017-08-25,1.277,-0.1486
2017-08-28,1.2761,-0.0705
2017-08-29,1.2804,0.337
2017-08-30,1.2925,0.945
2017-08-31,1.3033,0.8356
2017-09-01,1.301,-0.1765
2017-09-05,1.2778,0.0
2017-09-06,1.2806,0.2191
2017-09-07,1.2827,0.164
2017-09-08,1.2666,-1.2552
2017-09-11,1.2805,1.0974
2017-09-12,1.2894,0.695
2017-09-13,1.2932,0.2947
2017-09-14,1.2868,-0.4949
2017-09-15,1.2899,0.2409
2017-09-18,1.2882,-0.1318
2017-09-19,1.2926,0.3416
2017-09-20,1.2913,-0.1006
2017-09-21,1.2864,-0.3795
2017-09-22,1.2855,-0.07
2017-09-25,1.272,-1.0502
2017-09-26,1.2777,0.4481
2017-09-27,1.2926,1.1662
2017-09-28,1.2934,0.0619
2017-09-29,1.3058,0.9587
2017-10-09,1.326,1.5469
2017-10-10,1.323,-0.2262
2017-10-11,1.3179,-0.3855
2017-10-12,1.3146,-0.2504
2017-10-13,1.3209,0.4792
2017-10-16,1.3248,0.2953
2017-10-17,1.3273,0.1887
2017-10-18,1.3275,0.0151
2017-10-19,1.3242,-0.2486
2017-10-20,1.3284,0.3172
2017-10-23,1.3208,-0.5721
2017-10-24,1.325,0.318
2017-10-25,1.3204,-0.3472
2017-10-26,1.3163,-0.3105
2017-10-27,1.3614,3.4263
2017-10-30,1.3649,0.2571
2017-10-31,1.3679,0.2198
2017-11-01,1.3653,-0.1901
2017-11-02,1.3602,-0.3735
2017-11-03,1.3713,0.8161
2017-11-06,1.3792,0.5761
2017-11-07,1.3798,0.0435
2017-11-08,1.3869,0.5146
2017-11-09,1.38,-0.4975
2017-11-10,1.3787,-0.0942
2017-11-13,1.3814,0.1958
2017-11-14,1.3774,-0.2896
2017-11-15,1.3669,-0.7623
2017-11-16,1.3862,1.412
2017-11-17,1.3802,-0.4328
2017-11-20,1.3785,-0.1232
2017-11-21,1.3963,1.2913
2017-11-22,1.3968,0.0358
2017-11-24,1.3921,0.0
2017-11-27,1.3922,0.0072
2017-11-28,1.3972,0.3591
2017-11-29,1.3726,-1.7607
2017-11-30,1.3858,0.9617
2017-12-01,1.38,-0.4185
2017-12-04,1.3632,-1.2174
2017-12-05,1.3637,0.0367
2017-12-06,1.3708,0.5206
2017-12-07,1.3768,0.4377
2017-12-08,1.3835,0.4866
2017-12-11,1.3936,0.73
2017-12-12,1.3911,-0.1794
2017-12-13,1.3956,0.3235
2017-12-14,1.3899,-0.4084
2017-12-15,1.4094,1.403
2017-12-18,1.4213,0.8443
2017-12-19,1.4101,-0.788
2017-12-20,1.4069,-0.2269
2017-12-21,1.4019,-0.3554
2017-12-22,1.4001,-0.1284
2017-12-26,1.3828,0.0
2017-12-27,1.3825,-0.0217
2017-12-28,1.3829,0.0289
2017-12-29,1.369,-1.0051
2017-12-31,1.3687,0.0
2018-01-02,1.3911,1.6143
2018-01-03,1.4047,0.9776
2018-01-04,1.4103,0.3987
2018-01-05,1.4249,1.0352
2018-01-08,1.4287,0.2667
2018-01-09,1.4317,0.21
2018-01-10,1.4331,0.0978
2018-01-11,1.4438,0.7466
2018-01-12,1.4519,0.561
2018-01-16,1.4343,0.0
2018-01-17,1.4494,1.0528
2018-01-18,1.4506,0.0828
2018-01-19,1.451,0.0276
2018-01-22,1.4664,1.0613
2018-01-23,1.4764,0.6819
2018-01-24,1.4644,-0.8128
2018-01-25,1.4595,-0.3346
2018-01-26,1.4769,1.1922
2018-01-29,1.4648,-0.8193
2018-01-30,1.453,-0.8056
2018-01-31,1.4579,0.3372
2018-02-01,1.4398,-1.2415
2018-02-02,1.4042,-2.4726
2018-02-05,1.345,-4.2159
2018-02-06,1.3865,3.0855
2018-02-07,1.363,-1.6949
2018-02-08,1.3008,-4.5635
2018-02-09,1.3326,2.4446
2018-02-12,1.3536,1.5759
2018-02-13,1.3654,0.8717
2018-02-14,1.3977,2.3656
2018-02-22,1.4201,1.6026
2018-02-23,1.4495,2.0703
2018-02-26,1.4682,1.2901
2018-02-27,1.4425,-1.7504
2018-02-28,1.4356,-0.4783
2018-03-01,1.413,-1.5743
2018-03-02,1.4257,0.8988
2018-03-05,1.4436,1.2555
2018-03-06,1.4497,0.4226
2018-03-07,1.4514,0.1173
2018-03-08,1.4592,0.5374
2018-03-09,1.4942,2.3986
2018-03-12,1.4985,0.2878
2018-03-13,1.4766,-1.4615
2018-03-14,1.4742,-0.1625
2018-03-15,1.4714,-0.1899
2018-03-16,1.4738,0.1631
2018-03-19,1.4429,-2.0966
2018-03-20,1.4448,0.1317
2018-03-21,1.4407,-0.2838
2018-03-22,1.3957,-3.1235
2018-03-23,1.3594,-2.6008
2018-03-26,1.4124,3.8988
2018-03-27,1.3539,-4.1419
2018-03-28,1.3371,-1.2409
2018-03-29,1.3692,2.4007
2018-04-02,1.3252,0.0
2018-04-03,1.342,1.2677
2018-04-04,1.3675,1.9001
2018-04-09,1.351,-1.2066
2018-04-10,1.382,2.2946
2018-04-11,1.3711,-0.7887
2018-04-12,1.3861,1.094
2018-04-13,1.3809,-0.3752
2018-04-16,1.3919,0.7966
2018-04-17,1.4204,2.0476
2018-04-18,1.4251,0.3309
2018-04-19,1.4118,-0.9333
2018-04-20,1.3889,-1.622
2018-04-23,1.3875,-0.1008
2018-04-24,1.3597,-2.0036
2018-04-25,1.3582,-0.1103
2018-04-26,1.3952,2.7242
2018-04-27,1.3959,0.0502
2018-05-02,1.3976,0.1218
2018-05-03,1.3999,0.1646
2018-05-04,1.4239,1.7144
2018-05-07,1.437,0.92
2018-05-08,1.4375,0.0348
2018-05-09,1.4573,1.3774
2018-05-10,1.4745,1.1803
2018-05-11,1.467,-0.5086
2018-05-14,1.4655,-0.1022
2018-05-15,1.4502,-1.044
2018-05-16,1.4668,1.1447
2018-05-17,1.4584,-0.5727
2018-05-18,1.4519,-0.4457
2018-05-21,1.463,0.7645
2018-05-22,1.4594,-0.2461
2018-05-23,1.4726,0.9045
2018-05-24,1.4727,0.0068
2018-05-25,1.4762,0.2377
2018-05-29,1.4718,0.0
2018-05-30,1.4877,1.0803
2018-05-31,1.4839,-0.2554
2018-06-01,1.5087,1.6713
2018-06-04,1.5253,1.1003
2018-06-05,1.5296,0.2819
2018-06-06,1.5365,0.4511
2018-06-07,1.5206,-1.0348
2018-06-08,1.5221,0.0986
2018-06-11,1.5261,0.2628
2018-06-12,1.5364,0.6749
2018-06-13,1.5364,0.0
2018-06-14,1.5491,0.8266
2018-06-15,1.5515,0.1549
2018-06-19,1.5428,-0.5607
2018-06-20,1.5634,1.3352
2018-06-21,1.551,-0.7931
2018-06-22,1.5487,-0.1483
2018-06-25,1.5137,-2.26
2018-06-26,1.5273,0.8985
2018-06-27,1.5127,-0.9559
2018-06-28,1.5362,1.5535
2018-06-29,1.5432,0.4557
2018-06-30,1.5431,0.0
2018-07-02,1.5555,0.797
2018-07-03,1.5431,-0.7972
2018-07-05,1.5569,0.0
2018-07-06,1.5857,1.8498
2018-07-09,1.6012,0.9775
2018-07-10,1.5991,-0.1312
2018-07-11,1.5906,-0.5315
2018-07-12,1.627,2.2884
2018-07-13,1.6289,0.1168
2018-07-16,1.6246,-0.264
2018-07-17,1.6374,0.7879
2018-07-18,1.6361,-0.0794
2018-07-19,1.6315,-0.2812
2018-07-20,1.6455,0.8581
2018-07-23,1.6489,0.2066
2018-07-24,1.6631,0.8612
2018-07-25,1.6887,1.5393
2018-07-26,1.656,-1.9364
2018-07-27,1.6394,-1.0024
2018-07-30,1.6201,-1.1773
2018-07-31,1.6284,0.5123
2018-08-01,1.6404,0.7369
2018-08-02,1.6538,0.8169
2018-08-03,1.6676,0.8344
2018-08-06,1.6816,0.8395
2018-08-07,1.6855,0.2319
2018-08-08,1.6834,-0.1246
2018-08-09,1.6832,-0.0119
2018-08-10,1.6723,-0.6476
2018-08-13,1.6751,0.1674
2018-08-14,1.6879,0.7641
2018-08-15,1.6695,-1.0901
2018-08-16,1.6763,0.4073
2018-08-17,1.6755,-0.0477
2018-08-20,1.6697,-0.3462
2018-08-21,1.6668,-0.1737
2018-08-22,1.6722,0.324
2018-08-23,1.6719,-0.0179
2018-08-24,1.6979,1.5551
2018-08-27,1.7109,0.7657
2018-08-28,1.7025,-0.491
2018-08-29,1.7251,1.3275
2018-08-30,1.7222,-0.1681
2018-08-31,1.7282,0.3484
2018-09-04,1.7192,0.0
2018-09-05,1.6956,-1.3727
2018-09-06,1.6767,-1.1146
2018-09-07,1.671,-0.34
2018-09-10,1.6786,0.4548
2018-09-11,1.6948,0.9651
2018-09-12,1.6911,-0.2183
2018-09-13,1.7066,0.9166
2018-09-14,1.6997,-0.4043
2018-09-17,1.6772,-1.3238
2018-09-18,1.6922,0.8943
2018-09-19,1.6917,-0.0295
2018-09-20,1.7086,0.999
2018-09-21,1.6953,-0.7784
2018-09-25,1.7051,0.5781
2018-09-26,1.7077,0.1525
2018-09-27,1.7247,0.9955
2018-09-28,1.7274,0.1565
2018-10-08,1.6686,-3.404
2018-10-09,1.6739,0.3176
2018-10-10,1.6005,-4.385
2018-10-11,1.5856,-0.931
2018-10-12,1.6286,2.7119
2018-10-15,1.6084,-1.2403
2018-10-16,1.6568,3.0092
2018-10-17,1.6553,-0.0905
2018-10-18,1.6198,-2.1446
2018-10-19,1.619,-0.0494
2018-10-22,1.6242,0.3212
2018-10-23,1.621,-0.197
2018-10-24,1.5432,-4.7995
2018-10-25,1.5943,3.3113
2018-10-26,1.5619,-2.0322
2018-10-29,1.5249,-2.3689
2018-10-30,1.5512,1.7247
2018-10-31,1.5906,2.54
2018-11-01,1.6155,1.5654
2018-11-02,1.5846,-1.9127
2018-11-05,1.5684,-1.0223
2018-11-06,1.5828,0.9181
2018-11-07,1.6317,3.0895
2018-11-08,1.624,-0.4719
2018-11-09,1.5992,-1.5271
2018-11-12,1.5541,-2.8202
2018-11-13,1.5579,0.2445
2018-11-14,1.5388,-1.226
2018-11-15,1.5676,1.8716
